"City", "Season", "Month", "Promotions", "Offers", "ShippingOptions", "LocalFestivals", "WebsiteThemeType", "PricingStrategy"
"San Francisco, USA",Monsoon (Rainy Season),January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Indigo,Market-Based Pricing
"San Francisco, USA",Monsoon (Rainy Season),January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Coral,Market-Based Pricing
"San Francisco, USA",Monsoon (Rainy Season),January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DeepSkyBlue,Low Initial Price
"San Francisco, USA",Monsoon (Rainy Season),January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),YellowGreen,Low Initial Price
"San Francisco, USA",Monsoon (Rainy Season),January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DarkCyan,Low Initial Price
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),PaleVioletRed,Low Initial Price
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),YellowGreen,Localized Promotions
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),MediumTurquoise,Localized Promotions
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),SlateBlue,Localized Promotions
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Silver,Low Initial Price
"San Francisco, USA",Post-monsoon (Retreating Monsoon) ,January,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Beige,Low Initial Price
"San Francisco, USA",Pre-monsoon (Hot Season) ,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),WhiteSmoke,Limited Edition Releases
"San Francisco, USA",Pre-monsoon (Hot Season) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),LightSeaGreen,Localized Promotions
"San Francisco, USA",Pre-monsoon (Hot Season) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DarkKhaki,Localized Promotions
"San Francisco, USA",Pre-monsoon (Hot Season) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),HotPink,Localized Promotions
"San Francisco, USA",Pre-monsoon (Hot Season) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),MediumVioletRed,Limited Edition Releases
"San Francisco, USA",Pre-monsoon (Hot Season) ,February,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DarkViolet,Limited Edition Releases
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Cyan,Limited Edition Releases
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),SeaShell,Limited Edition Releases
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Aquamarine,High Initial Price
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),PaleGreen,High Initial Price
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Green,High Initial Price
"San Francisco, USA",Spring,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),MediumSlateBlue,High Initial Price
"San Francisco, USA",Summer,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),LightPink,High Initial Price
"San Francisco, USA",Summer,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),PaleGoldenRod,Differentiation
"San Francisco, USA",Summer,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),GreenYellow,Differentiation
"San Francisco, USA",Summer,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),HotPink,Differentiation
"San Francisco, USA",Summer,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DarkSlateGray,Differentiation
"San Francisco, USA",Summer,December,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Purple,High Initial Price
"San Francisco, USA",Wet Season,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),AntiqueWhite,Demand-Based Pricing
"San Francisco, USA",Wet Season,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Orchid,Demand-Based Pricing
"San Francisco, USA",Wet Season,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),SeaGreen,Demand-Based Pricing
"San Francisco, USA",Wet Season,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Wheat,Differentiation
"San Francisco, USA",Wet Season,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Cornsilk,Demand-Based Pricing
"San Francisco, USA",Wet Season,August,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),SandyBrown,Demand-Based Pricing
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),MediumPurple,Demand-Based Pricing
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),DarkOrchid,Below-Cost Selling
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),LightGray,Below-Cost Selling
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Moccasin,Below-Cost Selling
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Gray,Below-Cost Selling
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Pink,Below-Cost Selling
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Blue,Subscription Models
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Pink,Subscription Models
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumAquaMarine,Subscription Models
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MistyRose,Subscription Models
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Chartreuse,Subscription Models
"San Jose, USA",Autumn (Fall),September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightYellow,Subscription Models
"San Jose, USA",Deep Winter,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",OrangeRed,Seasonal Pricing
"San Jose, USA",Deep Winter,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DodgerBlue,Seasonal Pricing
"San Jose, USA",Deep Winter,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightSalmon,Seasonal Pricing
"San Jose, USA",Deep Winter,September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Violet,Seasonal Pricing
"San Jose, USA",Deep Winter,September,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Khaki,Seasonal Pricing
"San Jose, USA",Dry Season,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MidnightBlue,Regional Pricing
"San Jose, USA",Dry Season,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkGray,Seasonal Pricing
"San Jose, USA",Dry Season,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",SlateBlue,Regional Pricing
"San Jose, USA",Dry Season,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Black,Regional Pricing
"San Jose, USA",Dry Season,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",PeachPuff,Regional Pricing
"San Jose, USA",Dry Season,October,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Olive,Regional Pricing
"San Jose, USA",Early Autumn,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumSlateBlue,Promotional Discounts
"San Jose, USA",Early Autumn,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightSlateGray,Promotional Discounts
"San Jose, USA",Early Autumn,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Thistle,Promotional Discounts
"San Jose, USA",Early Autumn,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Indigo,Promotional Discounts
"San Jose, USA",Early Autumn,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Coral,Promotional Discounts
"San Jose, USA",Early Spring,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkCyan,Product Bundles
"San Jose, USA",Early Spring,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Silver,Product Bundles
"San Jose, USA",Early Spring,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Beige,Product Bundles
"San Jose, USA",Early Spring,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DeepSkyBlue,Promotional Discounts
"San Jose, USA",Early Spring,November,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",YellowGreen,Product Bundles
"San Jose, USA",Early Summer,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",PaleVioletRed,Product Bundles
"San Jose, USA",Early Summer,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",YellowGreen,Price Matching
"San Jose, USA",Early Summer,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumTurquoise,Price Matching
"San Jose, USA",Early Summer,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",SlateBlue,Price Matching
"San Jose, USA",Early Summer,May,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightSeaGreen,Price Matching
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkKhaki,Price Matching
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",HotPink,Price Matching
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumVioletRed,Price Ending
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkViolet,Price Ending
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",WhiteSmoke,Price Ending
"San Jose, USA",Early Winter,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Cyan,Price Ending
"San Jose, USA",Late Autumn,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Green,Prestige Pricing
"San Jose, USA",Late Autumn,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumSlateBlue,Prestige Pricing
"San Jose, USA",Late Autumn,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",SeaShell,Price Ending
"San Jose, USA",Late Autumn,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Aquamarine,Prestige Pricing
"San Jose, USA",Late Autumn,March,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",PaleGreen,Prestige Pricing
"San Jose, USA",Late Spring,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Purple,Prestige Pricing
"San Jose, USA",Late Spring,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightPink,Prestige Pricing
"San Jose, USA",Late Spring,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",PaleGoldenRod,Perceived Value
"San Jose, USA",Late Spring,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",GreenYellow,Perceived Value
"San Jose, USA",Late Spring,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",HotPink,Perceived Value
"San Jose, USA",Late Summer,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Wheat,Perceived Value
"San Jose, USA",Late Summer,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Cornsilk,Markup Based on Cost
"San Jose, USA",Late Summer,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",SandyBrown,Markup Based on Cost
"San Jose, USA",Late Summer,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",AntiqueWhite,Markup Based on Cost
"San Jose, USA",Late Summer,June,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkSlateGray,Perceived Value
"San Jose, USA",Late Winter ,January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",LightGray,Market-Based Pricing
"San Jose, USA",Late Winter ,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Orchid,Markup Based on Cost
"San Jose, USA",Late Winter ,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",SeaGreen,Markup Based on Cost
"San Jose, USA",Late Winter ,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumPurple,Markup Based on Cost
"San Jose, USA",Late Winter ,July,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkOrchid,Market-Based Pricing
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Moccasin,Market-Based Pricing
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Gray,Market-Based Pricing
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Pink,Market-Based Pricing
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkSeaGreen,Market-Based Pricing
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Turquoise,Low Initial Price
"San Jose, USA",Monsoon (Rainy Season),January,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Coral,Low Initial Price
"San Jose, USA",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",Orange,Low Initial Price
"San Jose, USA",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",DarkSeaGreen,Localized Promotions
"San Jose, USA",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",MediumBlue,Localized Promotions
"San Jose, USA",Post-monsoon (Retreating Monsoon) ,February,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",BlueViolet,Localized Promotions
