"Long Beach, USA",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Buy One Get One (BOGO),Overnight Shipping,Janmashtami (India),Lime
"Virginia Beach, USA",Winter,April,"Service Packages (e.g., phone plans with free data)",Bulk Purchase Discounts,Same-Day Delivery,Ganesh Chaturthi (India),SpringGreen
"Oakland, USA",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Limited-Time Offers,Two-Day Shipping,Durga Puja (India),MediumSpringGreen
"Minneapolis, USA",Winter,April,Refer a Friend Discounts,Percentage Discount,In-Store Pickup,Dussehra (India),LightGreen
"Tulsa, USA",Winter,April,Referral Rewards,Dollar Amount Discount,Freight Shipping,"Onam (Kerala, India)",PaleGreen
"Tampa, USA",Winter,April,Affiliate Programs,Buy One Get One (BOGO),Flat-Rate Shipping,Thanksgiving (Canada),DarkSeaGreen
"Arlington, USA",Winter,April,"Percentage Off (e.g., 20% off)",Bulk Purchase Discounts,Standard Shipping,Canada Day (Canada),MediumSeaGreen
"New Orleans, USA",Winter,April,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),SeaGreen
"Tokyo, Japan",Winter,April,Buy One Get One Free (BOGO),Percentage Discount,Overnight Shipping,Hajj (Saudi Arabia),ForestGreen
"Delhi, India",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Dollar Amount Discount,Same-Day Delivery,Christmas Markets (Germany and Europe),Green
"Shanghai, China",Winter,April,Flash Sales,Buy One Get One (BOGO),Two-Day Shipping,Hogmanay (Scotland),DarkGreen
"São Paulo, Brazil",Winter,April,"Seasonal Sales (e.g., Black Friday, Christmas sales)",Bulk Purchase Discounts,In-Store Pickup,Hanami (Japan),YellowGreen
"Mumbai, India",Winter,April,Clearance Sales,Limited-Time Offers,Freight Shipping,Edinburgh Festival Fringe (Scotland),OliveDrab
"Beijing, China",Winter,April,Digital Coupons,Percentage Discount,Flat-Rate Shipping,La Tomatina (Spain),Olive
"Cairo, Egypt",Winter,April,Paper Coupons,Dollar Amount Discount,Standard Shipping,Oktoberfest (Germany),DarkOliveGreen
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MediumAquaMarine
"Mexico City, Mexico",Winter,April,Discount Codes,Bulk Purchase Discounts,Overnight Shipping,Bastille Day (France),DarkCyan
"Osaka, Japan",Winter,April,Gift Vouchers,Limited-Time Offers,Same-Day Delivery,Guy Fawkes Night (UK),Teal
"Karachi, Pakistan",Winter,April,Cashback Offers,Percentage Discount,Two-Day Shipping,Anzac Day (Australia and New Zealand),Aqua
"Chongqing, China",Winter,April,Points Programs (earn points for purchases),Dollar Amount Discount,In-Store Pickup,Holi (India),Cyan
"Istanbul, Turkey",Winter,April,Membership Discounts,Buy One Get One (BOGO),Freight Shipping,Easter (Global),LightCyan
"Buenos Aires, Argentina",Winter,April,Exclusive Member Sales,Bulk Purchase Discounts,Flat-Rate Shipping,Day of the Dead (Mexico),PaleTurquoise
"Kolkata, India",Winter,April,"Rewards Programs (e.g., frequent flyer miles)",Limited-Time Offers,Standard Shipping,Diwali (India),AquaMarine
"Lagos, Nigeria",Winter,April,VIP Programs,Percentage Discount,Expedited Shipping,Ramadan (Islamic World),AliceBlue
"Kinshasa, DR Congo",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Dollar Amount Discount,Overnight Shipping,Eid al-Adha (Islamic World),AntiqueWhite
"Manila, Philippines",Winter,April,"Service Packages (e.g., phone plans with free data)",Buy One Get One (BOGO),Same-Day Delivery,Thai New Year (Songkran) (Thailand),Aqua
"Rio de Janeiro, Brazil",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Bulk Purchase Discounts,Two-Day Shipping,Chinese Lantern Festival (China),Aquamarine
"Guangzhou, China",Winter,April,Refer a Friend Discounts,Limited-Time Offers,In-Store Pickup,Spring Festival (China),Azure
"Lahore, Pakistan",Winter,April,Referral Rewards,Percentage Discount,Freight Shipping,Buddha's Birthday (Buddhist Communities),Beige
"Shenzhen, China",Winter,April,Affiliate Programs,Dollar Amount Discount,Flat-Rate Shipping,Raksha Bandhan (India),Bisque
"Bangalore, India",Winter,April,"Percentage Off (e.g., 20% off)",Buy One Get One (BOGO),Standard Shipping,Lantern Festival (China),Black
"Paris, France",Winter,April,"Dollar Amount Off (e.g., $10 off)",Bulk Purchase Discounts,Expedited Shipping,Earth Day (Global),BlanchedAlmond
"London, UK",Winter,April,Buy One Get One Free (BOGO),Limited-Time Offers,Overnight Shipping,Labor Day (Global),Blue
"Lima, Peru",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Percentage Discount,Same-Day Delivery,Saint George's Day (England),BlueViolet
"Bangkok, Thailand",Winter,April,Flash Sales,Dollar Amount Discount,Two-Day Shipping,Remembrance Day (UK and Commonwealth),Brown
"Seoul, South Korea",Winter,April,"Seasonal Sales (e.g., Black Friday, Christmas sales)",Buy One Get One (BOGO),In-Store Pickup,Veterans Day (USA),BurlyWood
"Chengdu, China",Winter,April,Clearance Sales,Bulk Purchase Discounts,Freight Shipping,Chuseok (South Korea),CadetBlue
"Nanjing, China",Winter,April,Digital Coupons,Limited-Time Offers,Flat-Rate Shipping,Hanami (Japan),Chartreuse
"Wuhan, China",Winter,April,Paper Coupons,Percentage Discount,Standard Shipping,Gion Matsuri (Japan),Chocolate
"Ho Chi Minh City, Vietnam",Winter,April,Mobile Coupons,Dollar Amount Discount,Expedited Shipping,Obon (Japan),Coral
"Luanda, Angola",Winter,April,Discount Codes,Buy One Get One (BOGO),Overnight Shipping,Sapporo Snow Festival (Japan),CornflowerBlue
"Hyderabad, India",Winter,April,Gift Vouchers,Bulk Purchase Discounts,Same-Day Delivery,Seollal (Korean New Year) (South Korea),Cornsilk
"Ahmadabad, India",Winter,April,Cashback Offers,Limited-Time Offers,Two-Day Shipping,Independence Day (USA),Crimson
"Kuala Lumpur, Malaysia",Winter,April,Points Programs (earn points for purchases),Percentage Discount,In-Store Pickup,Carnaval de Barranquilla (Colombia),Cyan
"Hong Kong, China",Winter,April,Membership Discounts,Dollar Amount Discount,Freight Shipping,Feria de Abril (Spain),DarkBlue
"Nairobi, Kenya",Winter,April,Exclusive Member Sales,Buy One Get One (BOGO),Flat-Rate Shipping,Harbin Ice Festival (China),DarkCyan
"Baghdad, Iraq",Winter,April,"Rewards Programs (e.g., frequent flyer miles)",Bulk Purchase Discounts,Standard Shipping,Winterlude (Canada),DarkGoldenRod
"Toronto, Canada",Winter,April,VIP Programs,Limited-Time Offers,Expedited Shipping,Mawlid al-Nabi (Islamic World),DarkGray
"Santiago, Chile",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Percentage Discount,Overnight Shipping,Diwali (India),DarkGreen
"Riyadh, Saudi Arabia",Winter,April,"Service Packages (e.g., phone plans with free data)",Dollar Amount Discount,Same-Day Delivery,Vaisakhi (Sikh Communities),DarkKhaki
"Singapore, Singapore",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Buy One Get One (BOGO),Two-Day Shipping,Melbourne Cup (Australia),DarkMagenta
"Madrid, Spain",Winter,April,Refer a Friend Discounts,Bulk Purchase Discounts,In-Store Pickup,Sundance Film Festival (USA),DarkOliveGreen
"Dubai, UAE",Winter,April,Referral Rewards,Limited-Time Offers,Freight Shipping,Berlin International Film Festival (Germany),DarkOrange
"Los Angeles, USA",Winter,April,Affiliate Programs,Percentage Discount,Flat-Rate Shipping,Venice Film Festival (Italy),DarkOrchid
"Bangalore, India",Winter,April,"Percentage Off (e.g., 20% off)",Dollar Amount Discount,Standard Shipping,Cannes Film Festival (France),DarkRed
"Jakarta, Indonesia",Winter,April,"Dollar Amount Off (e.g., $10 off)",Buy One Get One (BOGO),Expedited Shipping,Holi Festival (India),DarkSalmon
"Berlin, Germany",Winter,April,Buy One Get One Free (BOGO),Bulk Purchase Discounts,Overnight Shipping,Jamhuri Day (Kenya),DarkSeaGreen
"Rome, Italy",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Limited-Time Offers,Same-Day Delivery,Independence Day (Nigeria),DarkSlateBlue
"New York City, USA",Winter,April,"Percentage Off (e.g., 20% off)",Percentage Discount,Standard Shipping,New Year's Day (Global),DarkSlateGray
"Los Angeles, USA",Winter,April,"Dollar Amount Off (e.g., $10 off)",Dollar Amount Discount,Expedited Shipping,Christmas (Global),DarkTurquoise
"Chicago, USA",Winter,April,Buy One Get One Free (BOGO),Buy One Get One (BOGO),Overnight Shipping,Easter (Global),DarkViolet
"Houston, USA",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Bulk Purchase Discounts,Same-Day Delivery,Ramadan and Eid al-Fitr (Islamic World),DeepPink
"Phoenix, USA",Winter,April,Flash Sales,Limited-Time Offers,Two-Day Shipping,Diwali (India and Hindu Communities Worldwide),DeepSkyBlue
"Philadelphia, USA",Winter,April,"Seasonal Sales (e.g., Black Friday, Christmas sales)",Percentage Discount,In-Store Pickup,Chinese New Year (China and Chinese Communities Worldwide),DimGray
"San Antonio, USA",Winter,April,Clearance Sales,Dollar Amount Discount,Freight Shipping,Hanukkah (Jewish Communities Worldwide),DodgerBlue
"San Diego, USA",Winter,April,Digital Coupons,Buy One Get One (BOGO),Flat-Rate Shipping,Holi (India and Nepal),FireBrick
"Dallas, USA",Winter,April,Paper Coupons,Bulk Purchase Discounts,Standard Shipping,Thanksgiving (USA and Canada),FloralWhite
"San Jose, USA",Winter,April,Mobile Coupons,Limited-Time Offers,Expedited Shipping,"Halloween (Global, especially USA and UK)",ForestGreen
"Austin, USA",Winter,April,Discount Codes,Percentage Discount,Overnight Shipping,Oktoberfest (Germany and Worldwide),Fuchsia
"Jacksonville, USA",Winter,April,Gift Vouchers,Dollar Amount Discount,Same-Day Delivery,"Carnival (Brazil, Trinidad and Tobago, Venice, New Orleans)",Gainsboro
"Fort Worth, USA",Winter,April,Cashback Offers,Buy One Get One (BOGO),Two-Day Shipping,St. Patrick's Day (Ireland and Irish Communities Worldwide),GhostWhite
"Columbus, USA",Winter,April,Points Programs (earn points for purchases),Bulk Purchase Discounts,In-Store Pickup,"Mardi Gras (New Orleans, USA, and Other Places)",Gold
"Charlotte, USA",Winter,April,Membership Discounts,Limited-Time Offers,Freight Shipping,Songkran (Thailand),GoldenRod
"San Francisco, USA",Winter,April,Exclusive Member Sales,Percentage Discount,Flat-Rate Shipping,Día de los Muertos (Mexico),Gray
"Indianapolis, USA",Winter,April,"Rewards Programs (e.g., frequent flyer miles)",Dollar Amount Discount,Standard Shipping,Rosh Hashanah (Jewish Communities Worldwide),Green
"Seattle, USA",Winter,April,VIP Programs,Buy One Get One (BOGO),Expedited Shipping,Yom Kippur (Jewish Communities Worldwide),GreenYellow
"Denver, USA",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Bulk Purchase Discounts,Overnight Shipping,Bastille Day (France),HoneyDew
"Washington, D.C., USA",Winter,April,"Service Packages (e.g., phone plans with free data)",Limited-Time Offers,Same-Day Delivery,"Boxing Day (UK, Canada, Australia)",HotPink
"Boston, USA",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Percentage Discount,Two-Day Shipping,Cinco de Mayo (Mexico and Mexican Communities Worldwide),IndianRed
"El Paso, USA",Winter,April,Refer a Friend Discounts,Dollar Amount Discount,In-Store Pickup,"Independence Day (USA, July 4)",Indigo
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Ivory
"Detroit, USA",Winter,April,Affiliate Programs,Bulk Purchase Discounts,Flat-Rate Shipping,Kwanzaa (USA),Khaki
"Oklahoma City, USA",Winter,April,"Percentage Off (e.g., 20% off)",Limited-Time Offers,Standard Shipping,Vesak (Buddhist Communities),Lavender
"Portland, USA",Winter,April,"Dollar Amount Off (e.g., $10 off)",Percentage Discount,Expedited Shipping,Lantern Festival (China),LavenderBlush
"Las Vegas, USA",Winter,April,Buy One Get One Free (BOGO),Dollar Amount Discount,Overnight Shipping,Midsummer (Sweden and Nordic Countries),LawnGreen
"Memphis, USA",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Buy One Get One (BOGO),Same-Day Delivery,"Pongal (Tamil Nadu, India)",LemonChiffon
"Louisville, USA",Winter,April,Flash Sales,Bulk Purchase Discounts,Two-Day Shipping,"Hari Raya Puasa (Eid al-Fitr) (Malaysia, Indonesia)",LightBlue
"Baltimore, USA",Winter,April,"Seasonal Sales (e.g., Black Friday, Christmas sales)",Limited-Time Offers,In-Store Pickup,Navratri (India),LightCoral
"Milwaukee, USA",Winter,April,Clearance Sales,Percentage Discount,Freight Shipping,Passover (Jewish Communities Worldwide),LightCyan
"Albuquerque, USA",Winter,April,Digital Coupons,Dollar Amount Discount,Flat-Rate Shipping,Purim (Jewish Communities Worldwide),LightGoldenRodYellow
"Tucson, USA",Winter,April,Paper Coupons,Buy One Get One (BOGO),Standard Shipping,T?t (Vietnam),LightGray
"Fresno, USA",Winter,April,Mobile Coupons,Bulk Purchase Discounts,Expedited Shipping,"Nowruz (Persian New Year, Iran)",LightGreen
"Sacramento, USA",Winter,April,Discount Codes,Limited-Time Offers,Overnight Shipping,Carnival of Venice (Italy),LightPink
"Kansas City, USA",Winter,April,Gift Vouchers,Percentage Discount,Same-Day Delivery,"San Fermín (Running of the Bulls, Spain)",LightSalmon
"Mesa, USA",Winter,April,Cashback Offers,Dollar Amount Discount,Two-Day Shipping,Glastonbury Festival (UK),LightSeaGreen
"Atlanta, USA",Winter,April,Points Programs (earn points for purchases),Buy One Get One (BOGO),In-Store Pickup,Notting Hill Carnival (UK),LightSkyBlue
"Omaha, USA",Winter,April,Membership Discounts,Bulk Purchase Discounts,Freight Shipping,Rio Carnival (Brazil),LightSlateGray
"Colorado Springs, USA",Winter,April,Exclusive Member Sales,Limited-Time Offers,Flat-Rate Shipping,Burning Man (USA),LightSteelBlue
"Raleigh, USA",Winter,April,"Rewards Programs (e.g., frequent flyer miles)",Percentage Discount,Standard Shipping,Coachella (USA),LightYellow
"Miami, USA",Winter,April,VIP Programs,Dollar Amount Discount,Expedited Shipping,Day of Ashura (Islamic World),Lime
"Long Beach, USA",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Buy One Get One (BOGO),Overnight Shipping,Janmashtami (India),LimeGreen
"Virginia Beach, USA",Winter,April,"Service Packages (e.g., phone plans with free data)",Bulk Purchase Discounts,Same-Day Delivery,Ganesh Chaturthi (India),Linen
"Oakland, USA",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Limited-Time Offers,Two-Day Shipping,Durga Puja (India),Magenta
"Minneapolis, USA",Winter,April,Refer a Friend Discounts,Percentage Discount,In-Store Pickup,Dussehra (India),Maroon
"Tulsa, USA",Winter,April,Referral Rewards,Dollar Amount Discount,Freight Shipping,"Onam (Kerala, India)",MediumAquaMarine
"Tampa, USA",Winter,April,Affiliate Programs,Buy One Get One (BOGO),Flat-Rate Shipping,Thanksgiving (Canada),MediumBlue
"Arlington, USA",Winter,April,"Percentage Off (e.g., 20% off)",Bulk Purchase Discounts,Standard Shipping,Canada Day (Canada),MediumOrchid
"New Orleans, USA",Winter,April,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MediumPurple
"Tokyo, Japan",Winter,April,Buy One Get One Free (BOGO),Percentage Discount,Overnight Shipping,Hajj (Saudi Arabia),MediumSeaGreen
"Delhi, India",Winter,April,"Buy More Save More (e.g., buy 2 get 1 free)",Dollar Amount Discount,Same-Day Delivery,Christmas Markets (Germany and Europe),MediumSlateBlue
"Shanghai, China",Winter,April,Flash Sales,Buy One Get One (BOGO),Two-Day Shipping,Hogmanay (Scotland),MediumSpringGreen
"São Paulo, Brazil",Winter,April,"Seasonal Sales (e.g., Black Friday, Christmas sales)",Bulk Purchase Discounts,In-Store Pickup,Hanami (Japan),MediumTurquoise
"Mumbai, India",Winter,April,Clearance Sales,Limited-Time Offers,Freight Shipping,Edinburgh Festival Fringe (Scotland),MediumVioletRed
"Beijing, China",Winter,April,Digital Coupons,Percentage Discount,Flat-Rate Shipping,La Tomatina (Spain),MidnightBlue
"Cairo, Egypt",Winter,April,Paper Coupons,Dollar Amount Discount,Standard Shipping,Oktoberfest (Germany),MintCream
"Dhaka, Bangladesh",Winter,April,Mobile Coupons,Buy One Get One (BOGO),Expedited Shipping,"Independence Day (India, August 15)",MistyRose
"Mexico City, Mexico",Winter,April,Discount Codes,Bulk Purchase Discounts,Overnight Shipping,Bastille Day (France),Moccasin
"Osaka, Japan",Winter,April,Gift Vouchers,Limited-Time Offers,Same-Day Delivery,Guy Fawkes Night (UK),NavajoWhite
"Karachi, Pakistan",Winter,April,Cashback Offers,Percentage Discount,Two-Day Shipping,Anzac Day (Australia and New Zealand),Navy
"Chongqing, China",Winter,April,Points Programs (earn points for purchases),Dollar Amount Discount,In-Store Pickup,Holi (India),OldLace
"Istanbul, Turkey",Winter,April,Membership Discounts,Buy One Get One (BOGO),Freight Shipping,Easter (Global),Olive
"Buenos Aires, Argentina",Winter,April,Exclusive Member Sales,Bulk Purchase Discounts,Flat-Rate Shipping,Day of the Dead (Mexico),OliveDrab
"Kolkata, India",Winter,April,"Rewards Programs (e.g., frequent flyer miles)",Limited-Time Offers,Standard Shipping,Diwali (India),Orange
"Lagos, Nigeria",Winter,April,VIP Programs,Percentage Discount,Expedited Shipping,Ramadan (Islamic World),OrangeRed
"Kinshasa, DR Congo",Winter,April,"Product Bundles (e.g., buy a laptop, get a mouse free)",Dollar Amount Discount,Overnight Shipping,Eid al-Adha (Islamic World),Orchid
"Manila, Philippines",Winter,April,"Service Packages (e.g., phone plans with free data)",Buy One Get One (BOGO),Same-Day Delivery,Thai New Year (Songkran) (Thailand),PaleGoldenRod
"Rio de Janeiro, Brazil",Winter,April,"Subscription Discounts (e.g., sign up for 12 months, get 1 month free)",Bulk Purchase Discounts,Two-Day Shipping,Chinese Lantern Festival (China),PaleGreen
"Guangzhou, China",Winter,April,Refer a Friend Discounts,Limited-Time Offers,In-Store Pickup,Spring Festival (China),PaleTurquoise
"Lahore, Pakistan",Winter,April,Referral Rewards,Percentage Discount,Freight Shipping,Buddha's Birthday (Buddhist Communities),PaleVioletRed
